date,geoid,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
1/10/21,USA-28,Mississippi,2214,2431.57,81.7,21,42.29,1.42
1/11/21,USA-28,Mississippi,1227,2376,79.83,19,43.14,1.45
1/12/21,USA-28,Mississippi,1648,2359,79.26,98,44.14,1.48
1/13/21,USA-28,Mississippi,1942,2237.71,75.19,31,43.14,1.45
1/14/21,USA-28,Mississippi,1948,2051,68.91,41,42.14,1.42
1/15/21,USA-28,Mississippi,2342,2074.86,69.72,55,44.29,1.49
1/16/21,USA-28,Mississippi,2680,2000.14,67.21,70,47.86,1.61
1/17/21,USA-28,Mississippi,1606,1913.29,64.29,40,50.57,1.7
1/18/21,USA-28,Mississippi,1457,1946.14,65.39,3,48.29,1.62
1/19/21,USA-28,Mississippi,1193,1881.14,63.21,50,41.43,1.39
1/20/21,USA-28,Mississippi,1702,1846.86,62.06,64,46.14,1.55
1/21/21,USA-28,Mississippi,2290,1895.71,63.7,30,44.57,1.5
1/22/21,USA-28,Mississippi,2050,1854,62.3,45,43.14,1.45
1/23/21,USA-28,Mississippi,1856,1736.29,58.34,39,38.71,1.3
1/24/21,USA-28,Mississippi,1196,1677.71,56.37,20,35.86,1.2
1/25/21,USA-28,Mississippi,927,1602,53.83,5,36.14,1.21
1/26/21,USA-28,Mississippi,1452,1639,55.07,75,39.71,1.33
1/27/21,USA-28,Mississippi,2074,1692.14,56.86,65,39.86,1.34
1/28/21,USA-28,Mississippi,1804,1622.71,54.52,28,39.57,1.33
1/29/21,USA-28,Mississippi,2186,1642.14,55.18,38,38.57,1.3
1/30/21,USA-28,Mississippi,1528,1595.29,53.6,35,38,1.28
1/31/21,USA-28,Mississippi,811,1540.29,51.75,27,39,1.31
2/1/21,USA-28,Mississippi,705,1508.57,50.69,11,39.86,1.34
2/2/21,USA-28,Mississippi,825,1419,47.68,76,40,1.34
2/3/21,USA-28,Mississippi,791,1235.71,41.52,26,34.43,1.16
2/4/21,USA-28,Mississippi,1210,1150.86,38.67,24,33.86,1.14
2/5/21,USA-28,Mississippi,1210,1011.43,33.98,40,34.14,1.15
2/6/21,USA-28,Mississippi,1036,941.14,31.62,44,35.43,1.19
2/7/21,USA-28,Mississippi,900,953.86,32.05,3,32,1.08
2/8/21,USA-28,Mississippi,635,943.86,31.71,1,30.57,1.03
2/9/21,USA-28,Mississippi,656,919.71,30.9,72,30,1.01
2/10/21,USA-28,Mississippi,784,918.71,30.87,25,29.86,1
2/11/21,USA-28,Mississippi,911,876,29.43,23,29.71,1
2/12/21,USA-28,Mississippi,984,843.71,28.35,39,29.57,0.99
2/13/21,USA-28,Mississippi,695,795,26.71,32,27.86,0.94
2/14/21,USA-28,Mississippi,1093,822.57,27.64,1,27.57,0.93
2/15/21,USA-28,Mississippi,544,809.57,27.2,2,27.71,0.93
2/16/21,USA-28,Mississippi,734,820.71,27.58,37,22.71,0.76
2/17/21,USA-28,Mississippi,684,806.43,27.1,23,22.43,0.75
2/18/21,USA-28,Mississippi,134,695.43,23.37,7,20.14,0.68
2/19/21,USA-28,Mississippi,360,606.29,20.37,3,15,0.5
2/20/21,USA-28,Mississippi,350,557,18.72,19,13.14,0.44
2/21/21,USA-28,Mississippi,390,456.57,15.34,0,13,0.44
2/22/21,USA-28,Mississippi,242,413.43,13.89,0,12.71,0.43
2/23/21,USA-28,Mississippi,348,358.29,12.04,24,10.86,0.36
2/24/21,USA-28,Mississippi,669,356.14,11.97,28,11.57,0.39
2/25/21,USA-28,Mississippi,920,468.43,15.74,8,11.71,0.39
2/26/21,USA-28,Mississippi,731,521.43,17.52,25,14.86,0.5
2/27/21,USA-28,Mississippi,549,549.86,18.48,31,16.57,0.56
2/28/21,USA-28,Mississippi,704,594.71,19.98,12,18.29,0.61
3/1/21,USA-28,Mississippi,199,588.57,19.78,0,18.29,0.61
3/2/21,USA-28,Mississippi,301,581.86,19.55,43,21,0.71
3/3/21,USA-28,Mississippi,380,540.57,18.16,19,19.71,0.66
3/4/21,USA-28,Mississippi,479,477.57,16.05,21,21.57,0.72
3/5/21,USA-28,Mississippi,591,457.57,15.37,19,20.71,0.7
3/6/21,USA-28,Mississippi,576,461.43,15.5,22,19.43,0.65
3/7/21,USA-28,Mississippi,260,398,13.37,3,18.14,0.61
3/8/21,USA-28,Mississippi,70,379.57,12.75,0,18.14,0.61
3/9/21,USA-28,Mississippi,357,387.57,13.02,26,15.71,0.53
3/10/21,USA-28,Mississippi,437,395.71,13.3,11,14.57,0.49
3/11/21,USA-28,Mississippi,679,424.29,14.26,19,14.29,0.48
3/12/21,USA-28,Mississippi,763,448.86,15.08,19,14.29,0.48
3/13/21,USA-28,Mississippi,690,465.14,15.63,13,13,0.44
3/14/21,USA-28,Mississippi,203,457,15.36,5,13.29,0.45
3/15/21,USA-28,Mississippi,101,461.43,15.5,2,13.57,0.46
3/16/21,USA-28,Mississippi,369,463.14,15.56,26,13.57,0.46
3/17/21,USA-28,Mississippi,352,451,15.15,7,13,0.44
3/18/21,USA-28,Mississippi,322,400,13.44,2,10.57,0.36
3/19/21,USA-28,Mississippi,392,347,11.66,7,8.86,0.3
3/20/21,USA-28,Mississippi,361,300,10.08,10,8.43,0.28
3/21/21,USA-28,Mississippi,160,293.86,9.87,1,7.86,0.26
3/22/21,USA-28,Mississippi,95,293,9.84,0,7.57,0.25
3/23/21,USA-28,Mississippi,306,284,9.54,21,6.86,0.23
3/24/21,USA-28,Mississippi,387,289,9.71,4,6.43,0.22
3/25/21,USA-28,Mississippi,317,288.29,9.69,6,7,0.24
3/26/21,USA-28,Mississippi,268,270.57,9.09,11,7.57,0.25
3/27/21,USA-28,Mississippi,210,249,8.37,2,6.43,0.22
3/28/21,USA-28,Mississippi,196,254.14,8.54,1,6.43,0.22
3/29/21,USA-28,Mississippi,79,251.86,8.46,0,6.43,0.22
3/30/21,USA-28,Mississippi,163,231.43,7.78,12,5.14,0.17
3/31/21,USA-28,Mississippi,288,217.29,7.3,19,7.29,0.24
4/1/21,USA-28,Mississippi,271,210.71,7.08,16,8.71,0.29
4/2/21,USA-28,Mississippi,284,213,7.16,3,7.57,0.25
4/3/21,USA-28,Mississippi,290,224.43,7.54,4,7.86,0.26
4/4/21,USA-28,Mississippi,97,210.29,7.07,0,7.71,0.26
4/5/21,USA-28,Mississippi,70,209,7.02,0,7.71,0.26
4/6/21,USA-28,Mississippi,183,211.86,7.12,18,8.57,0.29
4/7/21,USA-28,Mississippi,270,209.29,7.03,4,6.43,0.22
4/8/21,USA-28,Mississippi,240,204.86,6.88,5,4.86,0.16
4/9/21,USA-28,Mississippi,243,199,6.69,4,5,0.17
4/10/21,USA-28,Mississippi,238,191.57,6.44,9,5.71,0.19
4/11/21,USA-28,Mississippi,117,194.43,6.53,1,5.86,0.2
4/12/21,USA-28,Mississippi,70,194.43,6.53,0,5.86,0.2
4/13/21,USA-28,Mississippi,317,213.57,7.18,23,6.57,0.22
4/14/21,USA-28,Mississippi,275,214.29,7.2,3,6.43,0.22
4/15/21,USA-28,Mississippi,410,238.57,8.02,5,6.43,0.22
4/16/21,USA-28,Mississippi,216,234.71,7.89,12,7.57,0.25
4/17/21,USA-28,Mississippi,292,242.43,8.15,14,8.29,0.28
4/18/21,USA-28,Mississippi,157,248.14,8.34,0,8.14,0.27
4/19/21,USA-28,Mississippi,37,243.43,8.18,0,8.14,0.27
4/20/21,USA-28,Mississippi,362,249.86,8.4,8,6,0.2
4/21/21,USA-28,Mississippi,233,243.86,8.19,2,5.86,0.2
4/22/21,USA-28,Mississippi,319,230.86,7.76,10,6.57,0.22
4/23/21,USA-28,Mississippi,212,230.29,7.74,2,5.14,0.17
4/24/21,USA-28,Mississippi,0,188.57,6.34,0,3.14,0.11
4/25/21,USA-28,Mississippi,0,166.14,5.58,0,3.14,0.11
4/26/21,USA-28,Mississippi,638,252,8.47,3,3.57,0.12
4/27/21,USA-28,Mississippi,172,224.86,7.56,10,3.86,0.13
4/28/21,USA-28,Mississippi,334,239.29,8.04,5,4.29,0.14
4/29/21,USA-28,Mississippi,161,216.71,7.28,2,3.14,0.11
4/30/21,USA-28,Mississippi,246,221.57,7.44,4,3.43,0.12
5/1/21,USA-28,Mississippi,0,221.57,7.44,0,3.43,0.12
5/2/21,USA-28,Mississippi,0,221.57,7.44,0,3.43,0.12
5/3/21,USA-28,Mississippi,500,201.86,6.78,8,4.14,0.14
5/4/21,USA-28,Mississippi,208,207,6.96,14,4.71,0.16
5/5/21,USA-28,Mississippi,104,174.14,5.85,2,4.29,0.14
5/6/21,USA-28,Mississippi,214,181.71,6.11,3,4.43,0.15
5/7/21,USA-28,Mississippi,240,180.86,6.08,2,4.14,0.14
5/8/21,USA-28,Mississippi,0,180.86,6.08,0,4.14,0.14
5/9/21,USA-28,Mississippi,0,180.86,6.08,0,4.14,0.14
5/10/21,USA-28,Mississippi,509,182.14,6.12,6,3.86,0.13
5/11/21,USA-28,Mississippi,267,190.57,6.4,6,2.71,0.09
5/12/21,USA-28,Mississippi,205,205,6.89,4,3,0.1
5/13/21,USA-28,Mississippi,362,226.14,7.6,3,3,0.1
5/14/21,USA-28,Mississippi,201,220.57,7.41,7,3.71,0.12
5/15/21,USA-28,Mississippi,0,220.57,7.41,0,3.71,0.12
5/16/21,USA-28,Mississippi,0,220.57,7.41,0,3.71,0.12
5/17/21,USA-28,Mississippi,316,193,6.48,3,3.29,0.11
5/18/21,USA-28,Mississippi,608,180.67,6.07,11,4,0.13
5/19/21,USA-28,Mississippi,257,189.33,6.36,1,3.57,0.12
5/20/21,USA-28,Mississippi,276,175,5.88,9,4.43,0.15
5/21/21,USA-28,Mississippi,105,159,5.34,1,3.57,0.12
5/22/21,USA-28,Mississippi,0,159,5.34,0,3.57,0.12
5/23/21,USA-28,Mississippi,0,159,5.34,0,3.57,0.12
5/24/21,USA-28,Mississippi,482,186.67,6.27,6,4,0.13
5/25/21,USA-28,Mississippi,157,182.43,6.13,13,4.29,0.14
5/26/21,USA-28,Mississippi,154,167.71,5.64,4,4.71,0.16
5/27/21,USA-28,Mississippi,211,158.43,5.32,2,3.71,0.12
5/28/21,USA-28,Mississippi,131,162.14,5.45,6,4.43,0.15
5/29/21,USA-28,Mississippi,0,162.14,5.45,0,4.43,0.15
5/30/21,USA-28,Mississippi,0,162.14,5.45,0,4.43,0.15
5/31/21,USA-28,Mississippi,306,137,4.6,6,4.43,0.15
6/1/21,USA-28,Mississippi,42,120.57,4.05,2,2.86,0.1
6/2/21,USA-28,Mississippi,101,113,3.8,4,2.86,0.1
6/3/21,USA-28,Mississippi,192,110.29,3.71,2,2.86,0.1
6/4/21,USA-28,Mississippi,141,111.71,3.75,1,2.14,0.07
6/5/21,USA-28,Mississippi,0,111.71,3.75,0,2.14,0.07
6/6/21,USA-28,Mississippi,0,111.71,3.75,0,2.14,0.07
6/7/21,USA-28,Mississippi,332,115.43,3.88,8,2.43,0.08
6/8/21,USA-28,Mississippi,57,117.57,3.95,10,3.57,0.12
6/9/21,USA-28,Mississippi,107,118.43,3.98,4,3.57,0.12
6/10/21,USA-28,Mississippi,194,118.71,3.99,1,3.43,0.12
6/11/21,USA-28,Mississippi,236,132.29,4.44,5,4,0.13
6/12/21,USA-28,Mississippi,0,132.29,4.44,0,4,0.13
6/13/21,USA-28,Mississippi,0,132.29,4.44,0,4,0.13
6/14/21,USA-28,Mississippi,266,122.86,4.13,1,3,0.1
6/15/21,USA-28,Mississippi,47,121.43,4.08,7,2.57,0.09
6/16/21,USA-28,Mississippi,83,118,3.96,7,3,0.1
3/11/20,USA-56,Wyoming,1,0.14,0.02,0,0,0
3/12/20,USA-56,Wyoming,0,0.14,0.02,0,0,0
3/13/20,USA-56,Wyoming,1,0.29,0.05,0,0,0
3/14/20,USA-56,Wyoming,1,0.43,0.07,0,0,0
3/15/20,USA-56,Wyoming,0,0.43,0.07,0,0,0
3/16/20,USA-56,Wyoming,7,1.43,0.25,0,0,0
3/17/20,USA-56,Wyoming,5,2.14,0.37,0,0,0
3/18/20,USA-56,Wyoming,2,2.29,0.39,0,0,0
3/19/20,USA-56,Wyoming,1,2.43,0.42,0,0,0
3/20/20,USA-56,Wyoming,4,2.86,0.49,0,0,0
3/21/20,USA-56,Wyoming,2,3,0.52,0,0,0
3/22/20,USA-56,Wyoming,2,3.29,0.57,0,0,0
3/23/20,USA-56,Wyoming,2,2.57,0.44,0,0,0
3/24/20,USA-56,Wyoming,9,3.14,0.54,0,0,0
3/25/20,USA-56,Wyoming,12,4.57,0.79,0,0,0
3/26/20,USA-56,Wyoming,7,5.43,0.94,0,0,0
3/27/20,USA-56,Wyoming,18,7.43,1.28,0,0,0
3/28/20,USA-56,Wyoming,11,8.71,1.51,0,0,0
3/29/20,USA-56,Wyoming,3,8.86,1.53,0,0,0
3/30/20,USA-56,Wyoming,8,9.71,1.68,0,0,0
3/31/20,USA-56,Wyoming,25,12,2.07,0,0,0
4/1/20,USA-56,Wyoming,17,12.71,2.2,0,0,0
4/2/20,USA-56,Wyoming,16,14,2.42,0,0,0
4/3/20,USA-56,Wyoming,13,13.29,2.3,0,0,0
4/4/20,USA-56,Wyoming,22,14.86,2.57,0,0,0
4/5/20,USA-56,Wyoming,11,16,2.76,0,0,0
4/6/20,USA-56,Wyoming,13,16.71,2.89,0,0,0
4/7/20,USA-56,Wyoming,8,14.29,2.47,0,0,0
4/8/20,USA-56,Wyoming,9,13.14,2.27,0,0,0
4/9/20,USA-56,Wyoming,73,12.67,2.19,0,0,0
4/10/20,USA-56,Wyoming,17,13.33,2.3,0,0,0
4/11/20,USA-56,Wyoming,23,13.5,2.33,0,0,0
4/12/20,USA-56,Wyoming,21,15.17,2.62,0,0,0
4/13/20,USA-56,Wyoming,9,14.5,2.51,1,0.14,0.02
4/14/20,USA-56,Wyoming,0,13.17,2.27,0,0.14,0.02
4/15/20,USA-56,Wyoming,19,14.83,2.56,1,0.29,0.05
4/16/20,USA-56,Wyoming,1,12.86,2.22,0,0.29,0.05
4/17/20,USA-56,Wyoming,8,11.57,2,0,0.29,0.05
4/18/20,USA-56,Wyoming,11,9.86,1.7,0,0.29,0.05
4/19/20,USA-56,Wyoming,10,8.29,1.43,0,0.29,0.05
4/20/20,USA-56,Wyoming,4,7.57,1.31,0,0.14,0.02
4/21/20,USA-56,Wyoming,16,9.86,1.7,4,0.71,0.12
4/22/20,USA-56,Wyoming,5,7.86,1.36,0,0.57,0.1
4/23/20,USA-56,Wyoming,6,8.57,1.48,1,0.71,0.12
4/24/20,USA-56,Wyoming,20,10.29,1.78,0,0.71,0.12
4/25/20,USA-56,Wyoming,4,9.29,1.6,0,0.71,0.12
4/26/20,USA-56,Wyoming,25,11.43,1.97,0,0.71,0.12
4/27/20,USA-56,Wyoming,18,13.43,2.32,0,0.71,0.12
4/28/20,USA-56,Wyoming,16,13.43,2.32,0,0.14,0.02
4/29/20,USA-56,Wyoming,8,13.86,2.39,0,0.14,0.02
4/30/20,USA-56,Wyoming,15,15.14,2.62,0,0,0
5/1/20,USA-56,Wyoming,7,13.29,2.3,0,0,0
5/2/20,USA-56,Wyoming,13,14.57,2.52,0,0,0
5/3/20,USA-56,Wyoming,7,12,2.07,0,0,0
5/4/20,USA-56,Wyoming,10,10.86,1.88,0,0,0
5/5/20,USA-56,Wyoming,8,9.71,1.68,0,0,0
5/6/20,USA-56,Wyoming,27,12.43,2.15,0,0,0
5/7/20,USA-56,Wyoming,4,10.86,1.88,0,0,0
5/8/20,USA-56,Wyoming,9,11.14,1.93,0,0,0
5/9/20,USA-56,Wyoming,9,10.57,1.83,0,0,0
5/10/20,USA-56,Wyoming,9,10.86,1.88,0,0,0
5/11/20,USA-56,Wyoming,7,10.43,1.8,0,0,0
5/12/20,USA-56,Wyoming,6,10.14,1.75,0,0,0
5/13/20,USA-56,Wyoming,13,8.14,1.41,0,0,0
5/14/20,USA-56,Wyoming,13,9.43,1.63,0,0,0
5/15/20,USA-56,Wyoming,15,10.29,1.78,0,0,0
5/16/20,USA-56,Wyoming,25,12.57,2.17,0,0,0
5/17/20,USA-56,Wyoming,13,13.14,2.27,1,0.14,0.02
5/18/20,USA-56,Wyoming,12,13.86,2.39,2,0.43,0.07
5/19/20,USA-56,Wyoming,10,14.43,2.49,0,0.43,0.07
5/20/20,USA-56,Wyoming,11,14.14,2.44,1,0.57,0.1
5/21/20,USA-56,Wyoming,14,14.29,2.47,1,0.71,0.12
5/22/20,USA-56,Wyoming,2,12.43,2.15,0,0.71,0.12
5/23/20,USA-56,Wyoming,10,10.29,1.78,0,0.71,0.12
5/24/20,USA-56,Wyoming,0,8.43,1.46,0,0.57,0.1
5/25/20,USA-56,Wyoming,30,11,1.9,0,0.29,0.05
5/26/20,USA-56,Wyoming,7,10.57,1.83,1,0.43,0.07
5/27/20,USA-56,Wyoming,10,10.43,1.8,1,0.43,0.07
5/28/20,USA-56,Wyoming,16,10.71,1.85,1,0.43,0.07
5/29/20,USA-56,Wyoming,15,12.57,2.17,0,0.43,0.07
5/30/20,USA-56,Wyoming,7,12.14,2.1,1,0.57,0.1
5/31/20,USA-56,Wyoming,5,12.86,2.22,0,0.57,0.1
6/1/20,USA-56,Wyoming,7,9.57,1.65,1,0.71,0.12
6/2/20,USA-56,Wyoming,2,8.86,1.53,0,0.57,0.1
6/3/20,USA-56,Wyoming,3,7.86,1.36,0,0.43,0.07
6/4/20,USA-56,Wyoming,6,6.43,1.11,0,0.29,0.05
6/5/20,USA-56,Wyoming,12,6,1.04,0,0.29,0.05
6/6/20,USA-56,Wyoming,6,5.86,1.01,0,0.14,0.02
6/7/20,USA-56,Wyoming,8,6.29,1.09,0,0.14,0.02
6/8/20,USA-56,Wyoming,13,7.14,1.23,0,0,0
6/9/20,USA-56,Wyoming,10,8.29,1.43,0,0,0
6/10/20,USA-56,Wyoming,10,9.29,1.6,1,0.14,0.02
6/11/20,USA-56,Wyoming,29,12.57,2.17,0,0.14,0.02
6/12/20,USA-56,Wyoming,18,13.43,2.32,0,0.14,0.02
6/13/20,USA-56,Wyoming,23,15.86,2.74,0,0.14,0.02
6/14/20,USA-56,Wyoming,10,16.14,2.79,0,0.14,0.02
6/15/20,USA-56,Wyoming,19,17,2.94,0,0.14,0.02
6/16/20,USA-56,Wyoming,10,17,2.94,0,0.14,0.02
6/17/20,USA-56,Wyoming,25,19.14,3.31,0,0,0
6/18/20,USA-56,Wyoming,30,19.29,3.33,0,0,0
6/19/20,USA-56,Wyoming,29,20.86,3.6,2,0.29,0.05
6/20/20,USA-56,Wyoming,6,18.43,3.18,0,0.29,0.05
6/21/20,USA-56,Wyoming,18,19.57,3.38,0,0.29,0.05
6/22/20,USA-56,Wyoming,33,21.57,3.73,0,0.29,0.05
6/23/20,USA-56,Wyoming,24,23.57,4.07,0,0.29,0.05
6/24/20,USA-56,Wyoming,28,24,4.15,0,0.29,0.05
6/25/20,USA-56,Wyoming,44,26,4.49,0,0.29,0.05
6/26/20,USA-56,Wyoming,42,27.86,4.81,0,0,0
6/27/20,USA-56,Wyoming,24,30.43,5.26,0,0,0
6/28/20,USA-56,Wyoming,25,31.43,5.43,0,0,0
6/29/20,USA-56,Wyoming,33,31.43,5.43,0,0,0
6/30/20,USA-56,Wyoming,37,33.29,5.75,0,0,0
7/1/20,USA-56,Wyoming,27,33.14,5.73,0,0,0
7/2/20,USA-56,Wyoming,36,32,5.53,0,0,0
7/3/20,USA-56,Wyoming,32,30.57,5.28,0,0,0
7/4/20,USA-56,Wyoming,24,30.57,5.28,0,0,0
7/5/20,USA-56,Wyoming,28,31,5.36,0,0,0
7/6/20,USA-56,Wyoming,41,32.14,5.55,0,0,0
7/7/20,USA-56,Wyoming,36,32,5.53,1,0.14,0.02
7/8/20,USA-56,Wyoming,29,32.29,5.58,0,0.14,0.02
7/9/20,USA-56,Wyoming,34,32,5.53,0,0.14,0.02
7/10/20,USA-56,Wyoming,16,29.71,5.13,0,0.14,0.02
7/11/20,USA-56,Wyoming,49,33.29,5.75,0,0.14,0.02
7/12/20,USA-56,Wyoming,23,32.57,5.63,0,0.14,0.02
7/13/20,USA-56,Wyoming,41,32.57,5.63,0,0.14,0.02
7/14/20,USA-56,Wyoming,48,34.29,5.92,1,0.14,0.02
7/15/20,USA-56,Wyoming,34,35,6.05,0,0.14,0.02
7/16/20,USA-56,Wyoming,41,36,6.22,2,0.43,0.07
7/17/20,USA-56,Wyoming,43,39.86,6.89,0,0.43,0.07
7/18/20,USA-56,Wyoming,39,38.43,6.64,0,0.43,0.07
7/19/20,USA-56,Wyoming,18,37.71,6.52,0,0.43,0.07
7/20/20,USA-56,Wyoming,61,40.57,7.01,0,0.43,0.07
7/21/20,USA-56,Wyoming,51,41,7.08,1,0.43,0.07
7/22/20,USA-56,Wyoming,50,43.29,7.48,0,0.43,0.07
7/23/20,USA-56,Wyoming,59,45.86,7.92,0,0.14,0.02
7/24/20,USA-56,Wyoming,58,48,8.29,0,0.14,0.02
7/25/20,USA-56,Wyoming,41,48.29,8.34,0,0.14,0.02
7/26/20,USA-56,Wyoming,29,49.86,8.61,0,0.14,0.02
7/27/20,USA-56,Wyoming,45,47.57,8.22,0,0.14,0.02
7/28/20,USA-56,Wyoming,69,50.14,8.66,1,0.14,0.02
7/29/20,USA-56,Wyoming,39,48.57,8.39,0,0.14,0.02
7/30/20,USA-56,Wyoming,58,48.43,8.37,0,0.14,0.02
7/31/20,USA-56,Wyoming,40,45.86,7.92,0,0.14,0.02
8/1/20,USA-56,Wyoming,43,46.14,7.97,0,0.14,0.02
8/2/20,USA-56,Wyoming,39,47.57,8.22,0,0.14,0.02
8/3/20,USA-56,Wyoming,40,46.86,8.1,1,0.29,0.05
8/4/20,USA-56,Wyoming,36,42.14,7.28,0,0.14,0.02
8/5/20,USA-56,Wyoming,39,42.14,7.28,0,0.14,0.02
8/6/20,USA-56,Wyoming,35,38.86,6.71,0,0.14,0.02
8/7/20,USA-56,Wyoming,42,39.14,6.76,1,0.29,0.05
8/8/20,USA-56,Wyoming,13,34.86,6.02,0,0.29,0.05
8/9/20,USA-56,Wyoming,37,34.57,5.97,0,0.29,0.05
8/10/20,USA-56,Wyoming,-8,33.67,5.82,0,0.14,0.02
8/11/20,USA-56,Wyoming,31,32.83,5.67,1,0.29,0.05
8/12/20,USA-56,Wyoming,13,28.5,4.92,0,0.29,0.05
8/13/20,USA-56,Wyoming,33,28.17,4.87,0,0.29,0.05
8/14/20,USA-56,Wyoming,64,31.83,5.5,1,0.29,0.05
8/15/20,USA-56,Wyoming,44,37,6.39,0,0.29,0.05
8/16/20,USA-56,Wyoming,59,40.67,7.03,0,0.29,0.05
8/17/20,USA-56,Wyoming,45,41.29,7.13,3,0.71,0.12
8/18/20,USA-56,Wyoming,29,41,7.08,1,0.71,0.12
8/19/20,USA-56,Wyoming,70,49.14,8.49,0,0.71,0.12
8/20/20,USA-56,Wyoming,38,49.86,8.61,0,0.71,0.12
8/21/20,USA-56,Wyoming,56,48.71,8.42,3,1,0.17
8/22/20,USA-56,Wyoming,19,45.14,7.8,0,1,0.17
8/23/20,USA-56,Wyoming,36,41.86,7.23,0,1,0.17
8/24/20,USA-56,Wyoming,24,38.86,6.71,0,0.57,0.1
8/25/20,USA-56,Wyoming,31,39.14,6.76,0,0.43,0.07
8/26/20,USA-56,Wyoming,50,36.29,6.27,0,0.43,0.07
8/27/20,USA-56,Wyoming,38,36.29,6.27,0,0.43,0.07
8/28/20,USA-56,Wyoming,41,34.14,5.9,0,0,0
8/29/20,USA-56,Wyoming,21,34.43,5.95,0,0,0
8/30/20,USA-56,Wyoming,36,34.43,5.95,0,0,0
8/31/20,USA-56,Wyoming,22,34.14,5.9,0,0,0
9/1/20,USA-56,Wyoming,24,33.14,5.73,4,0.57,0.1
9/2/20,USA-56,Wyoming,45,32.43,5.6,0,0.57,0.1
9/3/20,USA-56,Wyoming,28,31,5.36,0,0.57,0.1
9/4/20,USA-56,Wyoming,50,32.29,5.58,1,0.71,0.12
9/5/20,USA-56,Wyoming,17,31.71,5.48,0,0.71,0.12
9/6/20,USA-56,Wyoming,26,30.29,5.23,0,0.71,0.12
9/7/20,USA-56,Wyoming,0,27.14,4.69,0,0.71,0.12
9/8/20,USA-56,Wyoming,71,33.86,5.85,0,0.14,0.02
9/9/20,USA-56,Wyoming,48,34.29,5.92,0,0.14,0.02
9/10/20,USA-56,Wyoming,48,37.14,6.42,0,0.14,0.02
9/11/20,USA-56,Wyoming,65,39.29,6.79,0,0,0
9/12/20,USA-56,Wyoming,33,41.57,7.18,0,0,0
9/13/20,USA-56,Wyoming,49,44.86,7.75,0,0,0
9/14/20,USA-56,Wyoming,46,51.43,8.89,4,0.57,0.1
9/15/20,USA-56,Wyoming,46,47.86,8.27,0,0.57,0.1
9/16/20,USA-56,Wyoming,128,59.29,10.24,0,0.57,0.1
9/17/20,USA-56,Wyoming,86,64.71,11.18,3,1,0.17
9/18/20,USA-56,Wyoming,95,69,11.92,0,1,0.17
9/19/20,USA-56,Wyoming,33,69,11.92,0,1,0.17
9/20/20,USA-56,Wyoming,91,75,12.96,0,1,0.17
9/21/20,USA-56,Wyoming,73,78.86,13.63,0,0.43,0.07
9/22/20,USA-56,Wyoming,72,82.57,14.27,0,0.43,0.07
9/23/20,USA-56,Wyoming,153,86.14,14.88,1,0.57,0.1
9/24/20,USA-56,Wyoming,136,93.29,16.12,0,0.14,0.02
9/25/20,USA-56,Wyoming,115,96.14,16.61,0,0.14,0.02
9/26/20,USA-56,Wyoming,45,97.86,16.91,0,0.14,0.02
9/27/20,USA-56,Wyoming,168,108.86,18.81,0,0.14,0.02
9/28/20,USA-56,Wyoming,121,115.71,19.99,0,0.14,0.02
9/29/20,USA-56,Wyoming,67,115,19.87,0,0.14,0.02
9/30/20,USA-56,Wyoming,127,111.29,19.23,0,0,0
10/1/20,USA-56,Wyoming,135,111.14,19.2,3,0.43,0.07
10/2/20,USA-56,Wyoming,131,113.43,19.6,0,0.43,0.07
10/3/20,USA-56,Wyoming,151,128.57,22.22,0,0.43,0.07
10/4/20,USA-56,Wyoming,139,124.43,21.5,0,0.43,0.07
10/5/20,USA-56,Wyoming,125,125,21.6,0,0.43,0.07
10/6/20,USA-56,Wyoming,141,135.57,23.42,0,0.43,0.07
10/7/20,USA-56,Wyoming,129,135.86,23.47,0,0.43,0.07
10/8/20,USA-56,Wyoming,193,144.14,24.91,1,0.14,0.02
10/9/20,USA-56,Wyoming,243,160.14,27.67,0,0.14,0.02
10/10/20,USA-56,Wyoming,120,155.71,26.9,0,0.14,0.02
10/11/20,USA-56,Wyoming,156,158.14,27.32,0,0.14,0.02
10/12/20,USA-56,Wyoming,191,167.57,28.95,0,0.14,0.02
10/13/20,USA-56,Wyoming,162,170.57,29.47,3,0.57,0.1
10/14/20,USA-56,Wyoming,213,182.57,31.55,0,0.57,0.1
10/15/20,USA-56,Wyoming,198,183.29,31.67,0,0.43,0.07
10/16/20,USA-56,Wyoming,290,190,32.83,0,0.43,0.07
10/17/20,USA-56,Wyoming,151,194.43,33.59,0,0.43,0.07
10/18/20,USA-56,Wyoming,209,202,34.9,0,0.43,0.07
10/19/20,USA-56,Wyoming,286,215.57,37.25,0,0.43,0.07
10/20/20,USA-56,Wyoming,215,223.14,38.56,4,0.57,0.1
10/21/20,USA-56,Wyoming,322,238.71,41.25,0,0.57,0.1
10/22/20,USA-56,Wyoming,271,249.14,43.05,7,1.57,0.27
10/23/20,USA-56,Wyoming,426,268.57,46.4,0,1.57,0.27
10/24/20,USA-56,Wyoming,260,284.14,49.1,0,1.57,0.27
10/25/20,USA-56,Wyoming,236,288,49.76,0,1.57,0.27
10/26/20,USA-56,Wyoming,436,309.43,53.46,9,2.86,0.49
