date,geoid,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
44323,USA-01,Alabama,314,343.29,7,20,10,0.2
44324,USA-01,Alabama,419,347.86,7.09,12,9.29,0.19
44325,USA-01,Alabama,244,341.57,6.97,0,9.29,0.19
44326,USA-01,Alabama,106,330,6.73,0,9.29,0.19
44327,USA-01,Alabama,310,374.29,7.63,7,10.29,0.21
44328,USA-01,Alabama,347,329.29,6.72,12,9.57,0.2
44329,USA-01,Alabama,1144,290,5.91,4,7.86,0.16
44330,USA-01,Alabama,4918,285.2,5.82,23,8.29,0.17
44331,USA-01,Alabama,2016,251.75,5.13,14,8.57,0.17
44332,USA-01,Alabama,254,254.25,5.19,0,8.57,0.17
44333,USA-01,Alabama,184,273.75,5.58,0,8.57,0.17
44334,USA-01,Alabama,336,280.25,5.72,5,8.29,0.17
44335,USA-01,Alabama,288,265.5,5.41,2,6.86,0.14
44336,USA-01,Alabama,339,280.2,5.71,32,10.86,0.22
44337,USA-01,Alabama,443,307.33,6.27,3,8,0.16
44338,USA-01,Alabama,255,299.86,6.12,32,10.57,0.22
44339,USA-01,Alabama,196,291.57,5.95,0,10.57,0.22
44340,USA-01,Alabama,132,284.14,5.8,0,10.57,0.22
44341,USA-01,Alabama,306,279.86,5.71,12,11.57,0.24
44342,USA-01,Alabama,269,277.14,5.65,14,13.29,0.27
44343,USA-01,Alabama,346,278.14,5.67,2,9,0.18
44344,USA-01,Alabama,228,247.43,5.05,6,9.43,0.19
44345,USA-01,Alabama,0,211,4.3,0,4.86,0.1
44346,USA-01,Alabama,0,183,3.73,0,4.86,0.1
44347,USA-01,Alabama,0,164.14,3.35,0,4.86,0.1
44348,USA-01,Alabama,640,211.86,4.32,10,4.57,0.09
44349,USA-01,Alabama,553,252.43,5.15,11,4.14,0.08
44350,USA-01,Alabama,430,264.43,5.39,21,6.86,0.14
44351,USA-01,Alabama,557,311.43,6.35,10,7.43,0.15
44352,USA-01,Alabama,0,311.43,6.35,0,7.43,0.15
44353,USA-01,Alabama,0,311.43,6.35,0,7.43,0.15
44354,USA-01,Alabama,739,417,8.5,19,10.14,0.21
44355,USA-01,Alabama,216,356.43,7.27,3,9.14,0.19
44356,USA-01,Alabama,305,321,6.55,29,11.71,0.24
44357,USA-01,Alabama,290,301,6.14,3,9.14,0.19
44358,USA-01,Alabama,188,248.29,5.06,14,9.71,0.2
44359,USA-01,Alabama,0,248.29,5.06,0,9.71,0.2
44360,USA-01,Alabama,0,248.29,5.06,0,9.71,0.2
44361,USA-01,Alabama,550,221.29,4.51,8,8.14,0.17
44362,USA-01,Alabama,290,231.86,4.73,7,8.71,0.18
44363,USA-01,Alabama,160,211.14,4.31,7,5.57,0.11
43901,USA-05,Arkansas,1,0.14,0,0,0,0
43902,USA-05,Arkansas,5,0.86,0.03,0,0,0
43903,USA-05,Arkansas,1,1,0.03,0,0,0
43904,USA-05,Arkansas,2,1.29,0.04,0,0,0
43905,USA-05,Arkansas,7,2.29,0.08,0,0,0
43906,USA-05,Arkansas,6,3.14,0.1,0,0,0
43907,USA-05,Arkansas,0,3.14,0.1,0,0,0
43908,USA-05,Arkansas,11,4.57,0.15,0,0,0
43909,USA-05,Arkansas,29,8,0.27,0,0,0
43910,USA-05,Arkansas,38,13.29,0.44,0,0,0
43911,USA-05,Arkansas,18,15.57,0.52,0,0,0
43912,USA-05,Arkansas,47,21.29,0.71,0,0,0
43913,USA-05,Arkansas,36,25.57,0.85,0,0,0
43914,USA-05,Arkansas,30,29.86,0.99,2,0.29,0.01
43915,USA-05,Arkansas,76,39.14,1.3,0,0.29,0.01
43916,USA-05,Arkansas,43,41.14,1.36,1,0.43,0.01
43917,USA-05,Arkansas,35,40.71,1.35,0,0.43,0.01
43918,USA-05,Arkansas,24,41.57,1.38,2,0.71,0.02
43919,USA-05,Arkansas,40,40.57,1.34,1,0.86,0.03
43920,USA-05,Arkansas,59,43.86,1.45,1,1,0.03
43921,USA-05,Arkansas,56,47.57,1.58,1,0.86,0.03
43922,USA-05,Arkansas,60,45.29,1.5,2,1.14,0.04
43923,USA-05,Arkansas,59,47.57,1.58,2,1.29,0.04
43924,USA-05,Arkansas,55,50.43,1.67,0,1.29,0.04
43925,USA-05,Arkansas,5,47.71,1.58,2,1.29,0.04
43926,USA-05,Arkansas,110,57.71,1.91,2,1.43,0.05
43927,USA-05,Arkansas,74,59.86,1.98,0,1.29,0.04
43928,USA-05,Arkansas,70,61.86,2.05,2,1.43,0.05
43929,USA-05,Arkansas,80,64.71,2.14,0,1.14,0.04
43930,USA-05,Arkansas,69,66.14,2.19,3,1.29,0.04
43931,USA-05,Arkansas,56,66.29,2.2,3,1.71,0.06
43932,USA-05,Arkansas,26,69.29,2.3,1,1.57,0.05
43933,USA-05,Arkansas,52,61,2.02,2,1.57,0.05
43934,USA-05,Arkansas,195,78.29,2.59,3,2,0.07
43935,USA-05,Arkansas,23,71.57,2.37,2,2,0.07
43936,USA-05,Arkansas,101,74.57,2.47,2,2.29,0.08
43937,USA-05,Arkansas,21,67.71,2.24,3,2.29,0.08
43938,USA-05,Arkansas,75,70.43,2.33,0,1.86,0.06
43939,USA-05,Arkansas,82,78.43,2.6,1,1.86,0.06
43940,USA-05,Arkansas,4,71.57,2.37,1,1.71,0.06
43941,USA-05,Arkansas,190,70.86,2.35,3,1.71,0.06
43942,USA-05,Arkansas,291,109.14,3.62,1,1.57,0.05
43943,USA-05,Arkansas,130,113.29,3.75,1,1.43,0.05
43944,USA-05,Arkansas,207,139.86,4.63,1,1.14,0.04
43945,USA-05,Arkansas,211,159.29,5.28,2,1.43,0.05
43946,USA-05,Arkansas,99,161.71,5.36,1,1.43,0.05
43947,USA-05,Arkansas,92,174.29,5.78,2,1.57,0.05
43948,USA-05,Arkansas,68,156.86,5.2,1,1.29,0.04
43949,USA-05,Arkansas,58,123.57,4.09,6,2,0.07
43950,USA-05,Arkansas,80,116.43,3.86,2,2.14,0.07
43951,USA-05,Arkansas,74,97.43,3.23,2,2.29,0.08
43952,USA-05,Arkansas,29,71.43,2.37,3,2.43,0.08
43953,USA-05,Arkansas,62,66.14,2.19,8,3.43,0.11
43954,USA-05,Arkansas,59,61.43,2.04,4,3.71,0.12
43955,USA-05,Arkansas,38,57.14,1.89,4,4.14,0.14
43956,USA-05,Arkansas,56,56.86,1.88,3,3.71,0.12
43957,USA-05,Arkansas,86,57.71,1.91,4,4,0.13
43958,USA-05,Arkansas,83,59,1.96,1,3.86,0.13
43959,USA-05,Arkansas,53,62.43,2.07,0,3.43,0.11
43960,USA-05,Arkansas,0,53.57,1.78,0,2.29,0.08
43961,USA-05,Arkansas,265,83,2.75,3,2.14,0.07
43962,USA-05,Arkansas,31,82,2.72,3,2,0.07
43963,USA-05,Arkansas,121,91.29,3.02,1,1.71,0.06
43964,USA-05,Arkansas,72,89.29,2.96,2,1.43,0.05
43965,USA-05,Arkansas,130,96,3.18,1,1.43,0.05
43966,USA-05,Arkansas,97,102.29,3.39,0,1.43,0.05
43967,USA-05,Arkansas,115,118.71,3.93,0,1.43,0.05
43968,USA-05,Arkansas,181,106.71,3.54,0,1,0.03
43969,USA-05,Arkansas,54,110,3.65,2,0.86,0.03
43970,USA-05,Arkansas,110,108.43,3.59,2,1,0.03
43971,USA-05,Arkansas,80,109.57,3.63,5,1.43,0.05
43972,USA-05,Arkansas,455,156,5.17,3,1.71,0.06
43973,USA-05,Arkansas,154,164.14,5.44,3,2.14,0.07
43974,USA-05,Arkansas,163,171,5.67,2,2.43,0.08
43975,USA-05,Arkansas,147,166.14,5.51,1,2.57,0.09
43976,USA-05,Arkansas,107,173.71,5.76,1,2.43,0.08
43977,USA-05,Arkansas,151,179.57,5.95,2,2.43,0.08
43978,USA-05,Arkansas,97,182,6.03,1,1.86,0.06
43979,USA-05,Arkansas,261,154.29,5.11,5,2.14,0.07
43980,USA-05,Arkansas,239,166.43,5.51,7,2.71,0.09
43981,USA-05,Arkansas,236,176.86,5.86,1,2.57,0.09
43982,USA-05,Arkansas,240,190.14,6.3,0,2.43,0.08
43983,USA-05,Arkansas,190,202,6.69,0,2.29,0.08
43984,USA-05,Arkansas,375,234,7.75,3,2.43,0.08
43985,USA-05,Arkansas,249,255.71,8.47,6,3.14,0.1
43986,USA-05,Arkansas,358,269.57,8.93,9,3.71,0.12
43987,USA-05,Arkansas,226,267.71,8.87,1,2.86,0.09
43988,USA-05,Arkansas,450,298.29,9.88,2,3,0.1
43989,USA-05,Arkansas,325,310.43,10.29,0,3,0.1
43990,USA-05,Arkansas,314,328.14,10.87,1,3.14,0.1
43991,USA-05,Arkansas,340,323.14,10.71,6,3.57,0.12
43992,USA-05,Arkansas,288,328.71,10.89,4,3.29,0.11
43993,USA-05,Arkansas,448,341.57,11.32,6,2.86,0.09
43994,USA-05,Arkansas,731,413.71,13.71,5,3.43,0.11
43995,USA-05,Arkansas,548,427.71,14.17,1,3.29,0.11
43996,USA-05,Arkansas,406,439.29,14.56,2,3.57,0.12
43997,USA-05,Arkansas,416,453.86,15.04,3,3.86,0.13
43998,USA-05,Arkansas,274,444.43,14.73,6,3.86,0.13
43999,USA-05,Arkansas,415,462.57,15.33,9,4.57,0.15
44000,USA-05,Arkansas,322,444.57,14.73,11,5.29,0.18
44001,USA-05,Arkansas,703,440.57,14.6,6,5.43,0.18
44002,USA-05,Arkansas,511,435.29,14.42,10,6.71,0.22
44003,USA-05,Arkansas,419,437.14,14.49,1,6.57,0.22
44004,USA-05,Arkansas,522,452.29,14.99,2,6.43,0.21
44005,USA-05,Arkansas,595,498.14,16.51,10,7,0.23
44006,USA-05,Arkansas,697,538.43,17.84,3,6.14,0.2
44007,USA-05,Arkansas,687,590.57,19.57,0,4.57,0.15
44008,USA-05,Arkansas,678,587,19.45,9,5,0.17
44009,USA-05,Arkansas,570,595.43,19.73,10,5,0.17
44010,USA-05,Arkansas,508,608.14,20.15,5,5.57,0.18
44011,USA-05,Arkansas,439,596.29,19.76,1,5.43,0.18
44012,USA-05,Arkansas,520,585.57,19.4,5,4.71,0.16
44013,USA-05,Arkansas,420,546,18.09,7,5.29,0.18
44014,USA-05,Arkansas,878,573.29,19,2,5.57,0.18
44015,USA-05,Arkansas,547,554.57,18.38,2,4.57,0.15
44016,USA-05,Arkansas,587,557,18.46,5,3.86,0.13
44017,USA-05,Arkansas,605,570.86,18.92,1,3.29,0.11
44018,USA-05,Arkansas,439,570.86,18.92,5,3.86,0.13
44019,USA-05,Arkansas,259,533.57,17.68,9,4.43,0.15
44020,USA-05,Arkansas,734,578.43,19.17,4,4,0.13
44021,USA-05,Arkansas,806,568.14,18.83,4,4.29,0.14
44022,USA-05,Arkansas,751,597.29,19.79,4,4.57,0.15
44023,USA-05,Arkansas,1061,665,22.04,6,4.71,0.16
44024,USA-05,Arkansas,503,650.43,21.55,2,4.86,0.16
44025,USA-05,Arkansas,572,669.43,22.18,2,4.43,0.15
44026,USA-05,Arkansas,794,745.86,24.72,8,4.29,0.14
44027,USA-05,Arkansas,564,721.57,23.91,4,4.29,0.14
44028,USA-05,Arkansas,817,723.14,23.96,6,4.57,0.15
44029,USA-05,Arkansas,648,708.43,23.47,12,5.71,0.19
44030,USA-05,Arkansas,771,667,22.1,4,5.43,0.18
44031,USA-05,Arkansas,695,694.43,23.01,0,5.14,0.17
44032,USA-05,Arkansas,699,712.57,23.61,6,5.71,0.19
44033,USA-05,Arkansas,728,703.14,23.3,11,6.14,0.2
44034,USA-05,Arkansas,591,707,23.43,6,6.43,0.21
44035,USA-05,Arkansas,1013,735,24.36,6,6.43,0.21
44036,USA-05,Arkansas,990,783.86,25.97,8,5.86,0.19
44037,USA-05,Arkansas,732,778.29,25.79,5,6,0.2
44038,USA-05,Arkansas,642,770.71,25.54,2,6.29,0.21
44039,USA-05,Arkansas,824,788.57,26.13,7,6.43,0.21
44040,USA-05,Arkansas,734,789.43,26.16,20,7.71,0.26
44041,USA-05,Arkansas,787,817.43,27.09,6,7.71,0.26
44042,USA-05,Arkansas,791,785.71,26.04,8,8,0.27
44043,USA-05,Arkansas,752,751.71,24.91,11,8.43,0.28
44044,USA-05,Arkansas,662,741.71,24.58,5,8.43,0.28
44045,USA-05,Arkansas,637,741,24.55,6,9,0.3
44046,USA-05,Arkansas,787,735.71,24.38,11,9.57,0.32
44047,USA-05,Arkansas,784,742.86,24.62,15,8.86,0.29
44048,USA-05,Arkansas,912,760.71,25.21,18,10.57,0.35
44049,USA-05,Arkansas,735,752.71,24.94,7,10.43,0.35
44050,USA-05,Arkansas,1011,789.71,26.17,6,9.71,0.32
44051,USA-05,Arkansas,772,805.43,26.69,14,11,0.36
44052,USA-05,Arkansas,572,796.14,26.38,9,11.43,0.38
44053,USA-05,Arkansas,645,775.86,25.71,11,11.43,0.38
44054,USA-05,Arkansas,383,718.57,23.81,11,10.86,0.36
44055,USA-05,Arkansas,703,688.71,22.82,7,9.29,0.31
44056,USA-05,Arkansas,652,676.86,22.43,9,9.57,0.32
44057,USA-05,Arkansas,626,621.86,20.61,5,9.43,0.31
44058,USA-05,Arkansas,-400,596.83,19.78,13,9.29,0.31
44059,USA-05,Arkansas,673,613.67,20.33,-1,9.33,0.31
44060,USA-05,Arkansas,412,574.83,19.05,4,8.17,0.27
44061,USA-05,Arkansas,410,579.33,19.2,16,9,0.3
44062,USA-05,Arkansas,729,583.67,19.34,12,9.83,0.33
44063,USA-05,Arkansas,549,566.5,18.77,10,10,0.33
44064,USA-05,Arkansas,887,610,20.21,22,12.83,0.43
44065,USA-05,Arkansas,547,601,19.92,11,12.5,0.41
44066,USA-05,Arkansas,375,558.43,18.5,13,12.57,0.42
44067,USA-05,Arkansas,320,545.29,18.07,9,13.29,0.44
44068,USA-05,Arkansas,480,555.29,18.4,15,13.14,0.44
44069,USA-05,Arkansas,649,543.86,18.02,21,14.43,0.48
44070,USA-05,Arkansas,722,568.57,18.84,7,14,0.46
44071,USA-05,Arkansas,838,561.57,18.61,17,13.29,0.44
44072,USA-05,Arkansas,795,597,19.78,16,14,0.46
44073,USA-05,Arkansas,478,611.71,20.27,12,13.86,0.46
44074,USA-05,Arkansas,368,618.57,20.5,13,14.43,0.48
44075,USA-05,Arkansas,273,589,19.52,17,14.71,0.49
44076,USA-05,Arkansas,615,584.14,19.36,27,15.57,0.52
44077,USA-05,Arkansas,1392,679.86,22.53,20,17.43,0.58
44078,USA-05,Arkansas,1174,727.86,24.12,12,16.71,0.55
44079,USA-05,Arkansas,548,692.57,22.95,9,15.71,0.52
44080,USA-05,Arkansas,698,724,23.99,12,15.71,0.52
44081,USA-05,Arkansas,356,722.29,23.93,14,15.86,0.53
44082,USA-05,Arkansas,477,751.43,24.9,9,14.71,0.49
44083,USA-05,Arkansas,498,734.71,24.35,11,12.43,0.41
44084,USA-05,Arkansas,548,614.14,20.35,12,11.29,0.37
44085,USA-05,Arkansas,1184,615.57,20.4,13,11.43,0.38
44086,USA-05,Arkansas,723,640.57,21.23,16,12.43,0.41
44087,USA-05,Arkansas,509,613.57,20.33,12,12.43,0.41
44088,USA-05,Arkansas,408,621,20.58,11,12,0.4
44089,USA-05,Arkansas,870,677.14,22.44,158,12.5,0.41
44090,USA-05,Arkansas,722,709.14,23.5,7,11.83,0.39
44091,USA-05,Arkansas,992,772.57,25.6,9,11.33,0.38
44092,USA-05,Arkansas,871,727.86,24.12,7,10.33,0.34
44093,USA-05,Arkansas,1078,778.57,25.8,8,9,0.3
44094,USA-05,Arkansas,563,786.29,26.05,0,7,0.23
44095,USA-05,Arkansas,641,819.57,27.16,16,7.83,0.26
44096,USA-05,Arkansas,617,783.43,25.96,12,8.43,0.28
44097,USA-05,Arkansas,982,820.57,27.19,20,10.29,0.34
44098,USA-05,Arkansas,1086,834,27.64,17,11.43,0.38
44099,USA-05,Arkansas,897,837.71,27.76,20,13.29,0.44
44100,USA-05,Arkansas,809,799.29,26.49,19,14.86,0.49
44101,USA-05,Arkansas,487,788.43,26.13,23,18.14,0.6
44102,USA-05,Arkansas,807,812.14,26.91,21,18.86,0.62
44103,USA-05,Arkansas,706,824.86,27.33,21,20.14,0.67
44104,USA-05,Arkansas,942,819.14,27.14,19,20,0.66
44105,USA-05,Arkansas,1124,824.57,27.32,15,19.71,0.65
44106,USA-05,Arkansas,958,833.29,27.61,7,17.86,0.59
44107,USA-05,Arkansas,746,824.29,27.31,16,17.43,0.58
44108,USA-05,Arkansas,488,824.43,27.32,18,16.71,0.55
44109,USA-05,Arkansas,417,768.71,25.47,22,16.86,0.56
44110,USA-05,Arkansas,641,759.43,25.16,22,17,0.56
44111,USA-05,Arkansas,809,740.43,24.54,13,16.14,0.53
44112,USA-05,Arkansas,1265,760.57,25.2,21,17,0.56
44113,USA-05,Arkansas,1167,790.43,26.19,27,19.86,0.66
44114,USA-05,Arkansas,908,813.57,26.96,22,20.71,0.69
44115,USA-05,Arkansas,613,831.43,27.55,17,20.57,0.68
44116,USA-05,Arkansas,654,865.29,28.67,17,19.86,0.66
44117,USA-05,Arkansas,680,870.86,28.86,25,20.29,0.67
44118,USA-05,Arkansas,1079,909.43,30.14,23,21.71,0.72
44119,USA-05,Arkansas,1278,911.29,30.2,11,20.29,0.67
44120,USA-05,Arkansas,1015,889.57,29.48,20,19.29,0.64
44121,USA-05,Arkansas,883,886,29.36,19,18.86,0.62
44122,USA-05,Arkansas,644,890.43,29.51,20,19.29,0.64
44123,USA-05,Arkansas,531,872.86,28.92,10,18.29,0.61
44124,USA-05,Arkansas,844,896.29,29.7,14,16.71,0.55
44125,USA-05,Arkansas,1155,907.14,30.06,23,16.71,0.55
44126,USA-05,Arkansas,1202,896.29,29.7,21,18.14,0.6
44127,USA-05,Arkansas,1337,942.29,31.22,10,16.71,0.55
44128,USA-05,Arkansas,1183,985.14,32.64,15,16.14,0.53
44129,USA-05,Arkansas,797,1007,33.37,15,15.43,0.51
44130,USA-05,Arkansas,612,1018.57,33.75,21,17,0.56
44131,USA-05,Arkansas,952,1034,34.26,24,18.43,0.61
44132,USA-05,Arkansas,961,1006.29,33.34,18,17.71,0.59
44133,USA-05,Arkansas,1072,987.71,32.73,19,17.43,0.58
44134,USA-05,Arkansas,1162,962.71,31.9,6,16.86,0.56
44135,USA-05,Arkansas,1316,981.71,32.53,25,18.29,0.61
44136,USA-05,Arkansas,867,991.71,32.86,33,20.86,0.69
44137,USA-05,Arkansas,584,987.71,32.73,27,21.71,0.72
44138,USA-05,Arkansas,878,977.14,32.38,18,20.86,0.69
44139,USA-05,Arkansas,1293,1024.57,33.95,23,21.57,0.71
44140,USA-05,Arkansas,1548,1092.57,36.2,11,20.43,0.68
44141,USA-05,Arkansas,1870,1193.71,39.56,19,22.29,0.74
44142,USA-05,Arkansas,1598,1234,40.89,12,20.43,0.68
44143,USA-05,Arkansas,1038,1258.43,41.7,17,18.14,0.6
44144,USA-05,Arkansas,945,1310,43.41,23,17.57,0.58
44145,USA-05,Arkansas,1424,1388,45.99,4,15.57,0.52
44146,USA-05,Arkansas,1962,1483.57,49.16,14,14.29,0.47
44147,USA-05,Arkansas,1809,1520.86,50.4,18,15.29,0.51
44148,USA-05,Arkansas,2312,1584,52.49,4,13.14,0.44
44149,USA-05,Arkansas,1848,1619.71,53.67,11,13,0.43
44150,USA-05,Arkansas,874,1596.29,52.9,24,14,0.46
44151,USA-05,Arkansas,1308,1648.14,54.61,42,16.71,0.55
44152,USA-05,Arkansas,1554,1666.71,55.23,20,19,0.63
44153,USA-05,Arkansas,1715,1631.43,54.06,30,21.29,0.71
44154,USA-05,Arkansas,2238,1692.71,56.09,22,21.86,0.72
44155,USA-05,Arkansas,2061,1656.86,54.9,24,24.71,0.82
44156,USA-05,Arkansas,1905,1665,55.17,16,25.43,0.84
44157,USA-05,Arkansas,1352,1733.29,57.44,20,24.86,0.82
44158,USA-05,Arkansas,1017,1691.71,56.06,30,23.14,0.77
44159,USA-05,Arkansas,2122,1772.86,58.75,18,22.86,0.76
44160,USA-05,Arkansas,1965,1808.57,59.93,20,21.43,0.71
44161,USA-05,Arkansas,2348,1824.29,60.45,11,19.86,0.66
44162,USA-05,Arkansas,1052,1680.14,55.67,0,16.43,0.54
44163,USA-05,Arkansas,1349,1600.71,53.04,13,16,0.53
44164,USA-05,Arkansas,1221,1582,52.42,21,16.14,0.53
44165,USA-05,Arkansas,1112,1595.57,52.87,32,16.43,0.54
44166,USA-05,Arkansas,1950,1571,52.06,10,15.29,0.51
44167,USA-05,Arkansas,2212,1606.29,53.23,10,13.86,0.46
44168,USA-05,Arkansas,2789,1669.29,55.31,33,17,0.56
44169,USA-05,Arkansas,2827,1922.86,63.72,31,21.43,0.71
44170,USA-05,Arkansas,2245,2050.86,67.96,34,24.43,0.81
44171,USA-05,Arkansas,1542,2096.71,69.48,40,27.14,0.9
44172,USA-05,Arkansas,1118,2097.57,69.51,53,30.14,1
44173,USA-05,Arkansas,2283,2145.14,71.08,39,34.29,1.14
44174,USA-05,Arkansas,2327,2161.57,71.63,34,37.71,1.25
44175,USA-05,Arkansas,2202,2077.71,68.85,34,37.86,1.25
44176,USA-05,Arkansas,2770,2069.57,68.58,55,41.29,1.37
44177,USA-05,Arkansas,2628,2124.29,70.39,36,41.57,1.38
44178,USA-05,Arkansas,1450,2111.14,69.96,34,40.71,1.35
44179,USA-05,Arkansas,1355,2145,71.08,45,39.57,1.31
44180,USA-05,Arkansas,2141,2124.71,70.41,26,37.71,1.25
44181,USA-05,Arkansas,2306,2121.71,70.31,58,41.14,1.36
44182,USA-05,Arkansas,3039,2241.29,74.27,38,41.71,1.38
44183,USA-05,Arkansas,2878,2256.71,74.78,27,37.71,1.25
44184,USA-05,Arkansas,2693,2266,75.09,52,40,1.33
44185,USA-05,Arkansas,1536,2278.29,75.49,46,41.71,1.38
44186,USA-05,Arkansas,1457,2292.86,75.98,58,43.57,1.44
44187,USA-05,Arkansas,1941,2264.29,75.03,43,46,1.52
44188,USA-05,Arkansas,2893,2348.14,77.81,38,43.14,1.43
44189,USA-05,Arkansas,3204,2371.71,78.59,30,42,1.39
44190,USA-05,Arkansas,2122,2263.71,75.01,32,42.71,1.42
44191,USA-05,Arkansas,702,1979.29,65.59,3,35.71,1.18
44192,USA-05,Arkansas,908,1889.57,62.61,41,35,1.16
44193,USA-05,Arkansas,1651,1917.29,63.53,55,34.57,1.15
44194,USA-05,Arkansas,2718,2028.29,67.21,66,37.86,1.25
44195,USA-05,Arkansas,3184,2069.86,68.59,34,37.29,1.24
44196,USA-05,Arkansas,2708,1999,66.24,39,38.57,1.28
44197,USA-05,Arkansas,4304,2310.71,76.57,35,39,1.29
44198,USA-05,Arkansas,2000,2496.14,82.71,18,41.14,1.36
44199,USA-05,Arkansas,2033,2656.86,88.04,20,38.14,1.26
44200,USA-05,Arkansas,1306,2607.57,86.41,51,37.57,1.24
44201,USA-05,Arkansas,4107,2806,92.98,36,33.29,1.1
44202,USA-05,Arkansas,3705,2880.43,95.45,65,37.71,1.25
44203,USA-05,Arkansas,3323,2968.29,98.36,25,35.71,1.18
44204,USA-05,Arkansas,2944,2774,91.92,40,36.43,1.21
44205,USA-05,Arkansas,2886,2900.57,96.12,44,40.14,1.33
44206,USA-05,Arkansas,3330,3085.86,102.26,33,42,1.39
44207,USA-05,Arkansas,1268,3080.43,102.08,38,40.14,1.33
44208,USA-05,Arkansas,3209,2952.14,97.82,40,40.71,1.35
44209,USA-05,Arkansas,2467,2775.29,91.96,65,40.71,1.35
44210,USA-05,Arkansas,2491,2656.43,88.03,42,43.14,1.43
44211,USA-05,Arkansas,3124,2682.14,88.88,35,42.43,1.41
44212,USA-05,Arkansas,2543,2633.14,87.25,30,40.43,1.34
44213,USA-05,Arkansas,976,2296.86,76.11,18,38.29,1.27
44214,USA-05,Arkansas,1109,2274.14,75.36,32,37.43,1.24
44215,USA-05,Arkansas,1331,2005.86,66.47,43,37.86,1.25
44216,USA-05,Arkansas,2520,2013.43,66.72,55,36.43,1.21
44217,USA-05,Arkansas,3106,2101.29,69.63,55,38.29,1.27
44218,USA-05,Arkansas,2162,1963.86,65.08,53,40.86,1.35
44219,USA-05,Arkansas,1613,1831,60.67,14,38.57,1.28
44220,USA-05,Arkansas,1071,1844.57,61.12,43,42.14,1.4
44221,USA-05,Arkansas,636,1777,58.88,44,43.86,1.45
44222,USA-05,Arkansas,2485,1941.86,64.35,40,43.43,1.44
44223,USA-05,Arkansas,1777,1835.71,60.83,52,43,1.42
44224,USA-05,Arkansas,1892,1662.29,55.08,42,41.14,1.36
44225,USA-05,Arkansas,1707,1597.29,52.93,47,40.29,1.33
44226,USA-05,Arkansas,1824,1627.43,53.93,7,39.29,1.3
44227,USA-05,Arkansas,881,1600.29,53.03,30,37.43,1.24
44228,USA-05,Arkansas,1226,1684.57,55.82,27,35,1.16
44229,USA-05,Arkansas,1510,1545.29,51.21,44,35.57,1.18
44230,USA-05,Arkansas,2426,1638,54.28,46,34.71,1.15
44231,USA-05,Arkansas,2469,1720.43,57.01,24,32.14,1.07
44232,USA-05,Arkansas,1824,1737.14,57.56,41,31.29,1.04
44233,USA-05,Arkansas,1341,1668.14,55.28,11,31.86,1.06
44234,USA-05,Arkansas,672,1638.29,54.29,15,29.71,0.98
44235,USA-05,Arkansas,637,1554.14,51.5,30,30.14,1
44236,USA-05,Arkansas,1475,1549.14,51.33,42,29.86,0.99
44237,USA-05,Arkansas,1092,1358.57,45.02,26,27,0.89
44238,USA-05,Arkansas,1103,1163.43,38.55,25,27.14,0.9
44239,USA-05,Arkansas,565,983.57,32.59,13,23.14,0.77
44240,USA-05,Arkansas,954,928.29,30.76,40,27.29,0.9
44241,USA-05,Arkansas,466,898.86,29.79,13,27,0.89
44242,USA-05,Arkansas,320,853.57,28.28,10,24.14,0.8
44243,USA-05,Arkansas,177,668.14,22.14,12,19.86,0.66
44244,USA-05,Arkansas,667,607.43,20.13,26,19.86,0.66
44245,USA-05,Arkansas,253,486,16.1,10,17.71,0.59
44246,USA-05,Arkansas,268,443.57,14.7,13,17.71,0.59
44247,USA-05,Arkansas,517,381.14,12.63,12,13.71,0.45
44248,USA-05,Arkansas,284,355.14,11.77,9,13.14,0.44
44249,USA-05,Arkansas,245,344.43,11.41,6,12.57,0.42
44250,USA-05,Arkansas,834,438.29,14.52,14,12.86,0.43
44251,USA-05,Arkansas,803,457.71,15.17,10,10.57,0.35
44252,USA-05,Arkansas,726,525.29,17.41,10,10.57,0.35
44253,USA-05,Arkansas,516,560.71,18.58,10,10.14,0.34
44254,USA-05,Arkansas,557,566.43,18.77,10,9.86,0.33
44255,USA-05,Arkansas,3220,613.5,20.33,-174,10,0.33
44256,USA-05,Arkansas,94,588.33,19.5,7,10.17,0.34
44257,USA-05,Arkansas,440,522.67,17.32,4,8.5,0.28
44258,USA-05,Arkansas,404,456.17,15.12,7,8,0.27
44259,USA-05,Arkansas,403,402.33,13.33,12,8.33,0.28
44260,USA-05,Arkansas,570,411.33,13.63,10,8.33,0.28
44261,USA-05,Arkansas,327,373,12.36,14,9,0.3
44262,USA-05,Arkansas,165,343.29,11.38,22,10.86,0.36
44263,USA-05,Arkansas,133,348.86,11.56,24,13.29,0.44
44264,USA-05,Arkansas,432,347.71,11.52,14,14.71,0.49
44265,USA-05,Arkansas,317,335.29,11.11,25,17.29,0.57
44266,USA-05,Arkansas,340,326.29,10.81,28,19.57,0.65
44267,USA-05,Arkansas,459,310.43,10.29,27,22,0.73
44268,USA-05,Arkansas,314,308.57,10.23,18,22.57,0.75
44269,USA-05,Arkansas,130,303.57,10.06,19,22.14,0.73
44270,USA-05,Arkansas,117,301.29,9.98,7,19.71,0.65
44271,USA-05,Arkansas,396,296.14,9.81,12,19.43,0.64
